SSP370__EMISSIONS____________________________,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,6.228054,0,263.058549,5.205867,64.082796,816.919486,177.513067,30.755677,5.998431,23.129654,34.157304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,6.510921,0,269.94821,5.351389,67.048808,856.063492,186.247427,32.275408,6.237497,24.405718,35.017588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,6.712459,0,274.030152,5.498464,67.671619,868.43131,189.225532,33.047797,6.353179,24.387244,35.638117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,6.876938,0,276.333354,5.624099,67.917087,897.405148,192.934796,34.25728,6.579045,25.019744,36.433676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,6.978821,0,281.600066,5.806026,69.0122,900.466423,196.016903,35.001814,6.677232,25.21248,37.16982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,6.890908,0,283.34647,5.871892,68.676706,890.511495,194.391242,34.752316,6.618387,25.232546,37.864669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,6.788037,0,279.789421,5.804352,66.584951,875.781609,189.168614,34.103556,6.577782,24.873296,38.190654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,6.731316,0,287.669315,6.041965,65.430227,967.429298,206.884465,34.144217,6.915259,28.272206,39.255086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,6.911898,0,281.617658,6.064732,64.451867,862.021494,183.835822,33.273557,6.625402,24.459513,39.23739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,7.075942,0,285.003045,5.995286,65.20817,889.702011,189.333526,34.312932,6.815019,25.326276,40.100524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,7.174292,0,285.67527,5.995465,65.372103,906.93682,190.456886,34.84939,6.922762,25.83244,40.69523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,7.310019,0,290.808449,6.122081,65.377279,914.521809,195.665223,35.234276,7.013704,25.912117,41.350794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,7.453228,0,295.048515,6.349075,66.617167,952.061149,203.58517,36.42549,7.200139,27.251867,42.272599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,7.643826,0,298.685495,6.187185,67.182675,950.415187,203.532228,37.784649,7.396635,27.185066,42.598523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,7.738562,0,302.164174,6.263391,67.208084,930.846775,200.316505,38.124992,7.320234,26.331407,42.876266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,7.627287,0,305.272555,6.276012,66.989564,940.562631,203.021231,38.243915,7.508272,27.365368,43.253165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,7.822252,0,318.731192,6.343793,66.368776,1129.983883,244.428634,39.678693,8.011536,34.394938,44.685784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,7.824229,0,299.401795,6.357321,64.123888,913.375419,198.238473,38.703716,7.364889,26.648977,43.134487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,7.735435,0,299.442514,6.309605,63.097115,941.881635,203.775783,39.72991,7.531123,28.114996,43.468149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,7.739095,0,310.251837,6.440656,61.724208,1060.282744,231.050354,40.25737,7.895733,33.143351,44.643878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,7.858705,0,305.409589,6.502894,60.541059,955.036306,206.474248,40.436345,7.81319,29.715408,43.990238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,7.97674,0,307.291208,6.541031,59.557103,930.021881,200.872421,40.43613,7.68634,28.714192,43.993993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,8.752584,0,331.28892,6.739231,59.775024,1204.992305,264.67515,41.878592,8.269789,38.341382,46.21485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,8.126781,0,315.332621,6.44535,58.513084,1085.430599,232.318018,42.319967,8.412227,37.812278,46.602989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,7.959936,0,309.408371,6.280009,55.437059,940.700678,205.111878,40.932966,7.698162,30.449171,45.104189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,8.089604,0,310.18681,6.111119,55.574302,886.56473,195.324158,41.249276,7.457347,27.981978,44.890256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,7.914094,0,312.896379,6.186885,55.961862,881.670396,196.187783,41.362791,7.591759,27.877998,45.055209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,8.163653,0,322.278831,6.358401,55.600782,970.724417,218.460414,41.884217,8.046474,33.808243,47.004308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,8.320689,0,328.124224,6.427137,57.551939,944.747079,214.403391,42.667327,8.241698,34.362181,47.50972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,8.845498,0,338.941772,6.589272,60.246863,945.54695,216.687283,44.541366,8.542466,32.33033,47.858246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,9.113626,0,346.395555,6.692363,62.490338,950.592444,218.788065,45.60652,8.840128,32.723991,48.49222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,9.445054,0,356.46969,6.874357,62.948142,986.151009,229.89544,46.62292,8.925648,34.355147,49.724494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9.641518,0,355.022576,6.594943,62.543787,945.869594,219.705871,48.114127,9.284494,33.277298,50.207151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,9.395785,0,360.49171,6.63707,61.180325,912.510484,214.695495,48.018377,9.091851,31.619012,50.495893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,9.334198,0,364.200363,6.711563,58.629696,917.729231,218.758114,46.466936,9.109514,31.772476,50.546555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,9.854683,0,370.896253,6.707156,58.158724,953.22863,224.602112,47.301847,9.665129,34.610533,51.424859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,10.163463,0,372.657683,6.647727,58.742879,906.767368,218.628754,48.475363,9.478877,32.518259,51.387205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,10.351067,0,380.809767,6.741571,57.834788,949.602218,229.106936,48.159996,9.705285,35.826902,52.58108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,10.571648,0,381.594393,6.846666,57.324089,901.238757,219.381179,47.489691,9.560554,33.245566,52.418451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,10.80844,0,387.873539,6.914908,57.004331,964.047618,233.525518,47.368764,9.74438,36.145821,53.559762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,10.678016,0,388.072796,6.936364,50.385583,934.349885,227.244819,47.332311,9.727424,34.746024,53.759756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,10.986488,0,394.149079,7.047718,50.168683,941.119896,229.200163,47.973561,9.827518,34.964872,54.329722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,11.294959,0,400.225362,7.159073,49.951782,947.889908,231.155508,48.61481,9.927611,35.183719,54.899689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,11.603431,0,406.301645,7.270428,49.734881,954.65992,233.110852,49.25606,10.027705,35.402567,55.469655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,11.911903,0,412.377929,7.381783,49.51798,961.429931,235.066196,49.89731,10.127799,35.621414,56.039622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12.220374,0,418.454212,7.493137,49.301079,968.199943,237.02154,50.538559,10.227893,35.840262,56.609588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,12.439628,0,423.74187,7.589666,49.332049,969.919331,237.986451,50.64888,10.273859,36.004511,57.072146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,12.658882,0,429.029528,7.686194,49.363019,971.63872,238.951361,50.759201,10.319825,36.168759,57.534703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,12.878137,0,434.317186,7.782722,49.393989,973.358108,239.916272,50.869522,10.365792,36.333008,57.997261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,13.097391,0,439.604845,7.879251,49.424959,975.077497,240.881182,50.979844,10.411758,36.497257,58.459819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,13.316645,0,444.892503,7.975779,49.455929,976.796885,241.846093,51.090165,10.457724,36.661506,58.922376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,13.535899,0,450.180161,8.072308,49.486899,978.516274,242.811004,51.200486,10.50369,36.825755,59.384934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,13.755154,0,455.467819,8.168836,49.517869,980.235662,243.775914,51.310807,10.549656,36.990003,59.847492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,13.974408,0,460.755477,8.265365,49.548839,981.955051,244.740825,51.421128,10.595622,37.154252,60.310049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2029,14.193662,0,466.043135,8.361893,49.579809,983.674439,245.705735,51.531449,10.641588,37.318501,60.772607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,14.412916,0,471.330793,8.458421,49.610779,985.393828,246.670646,51.64177,10.687554,37.48275,61.235165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,14.567024,0,475.752285,8.537,49.628246,987.12784,247.090167,51.678802,10.719438,37.563898,61.54682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032,14.721131,0,480.173776,8.615578,49.645714,988.861852,247.509688,51.715835,10.751321,37.645045,61.858475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,14.875239,0,484.595267,8.694157,49.663182,990.595864,247.929209,51.752867,10.783204,37.726193,62.17013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034,15.029346,0,489.016758,8.772736,49.68065,992.329877,248.34873,51.789899,10.815088,37.807341,62.481785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,15.183454,0,493.438249,8.851314,49.698118,994.063889,248.768251,51.826931,10.846971,37.888488,62.79344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,15.337562,0,497.85974,8.929893,49.715586,995.797901,249.187772,51.863963,10.878854,37.969636,63.105095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2037,15.491669,0,502.281232,9.008471,49.733054,997.531913,249.607293,51.900996,10.910738,38.050784,63.41675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,15.645777,0,506.702723,9.08705,49.750522,999.265925,250.026814,51.938028,10.942621,38.131931,63.728405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,15.799884,0,511.124214,9.165628,49.76799,1000.999938,250.446335,51.97506,10.974504,38.213079,64.04006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,15.953992,0,515.545705,9.244207,49.785458,1002.73395,250.865856,52.012092,11.006388,38.294227,64.351715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,16.074158,0,519.888562,9.314735,49.795805,1002.064186,251.380721,51.980414,11.00032,38.302727,64.563579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,16.194324,0,524.231419,9.385263,49.806151,1001.394423,251.895586,51.948736,10.994253,38.311226,64.775443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,16.31449,0,528.574276,9.455791,49.816498,1000.724659,252.410451,51.917058,10.988185,38.319726,64.987307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,16.434656,0,532.917133,9.52632,49.826845,1000.054895,252.925317,51.88538,10.982117,38.328226,65.199171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,16.554822,0,537.25999,9.596848,49.837192,999.385132,253.440182,51.853702,10.97605,38.336726,65.411035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,16.674988,0,541.602847,9.667376,49.847538,998.715368,253.955047,51.822024,10.969982,38.345226,65.622899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047,16.795154,0,545.945703,9.737904,49.857885,998.045604,254.469912,51.790346,10.963915,38.353725,65.834763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,16.91532,0,550.28856,9.808433,49.868232,997.375841,254.984777,51.758668,10.957847,38.362225,66.046627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049,17.035486,0,554.631417,9.878961,49.878579,996.706077,255.499643,51.72699,10.951779,38.370725,66.258491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,17.155652,0,558.974274,9.949489,49.888925,996.036314,256.014508,51.695312,10.945712,38.379225,66.470355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,17.255588,0,563.3087,10.013319,49.694178,993.414663,255.630922,51.501559,10.909302,38.295535,66.623493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,17.355524,0,567.643125,10.077149,49.49943,990.793013,255.247336,51.307807,10.872893,38.211846,66.776632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053,17.455459,0,571.977551,10.140979,49.304682,988.171363,254.863751,51.114055,10.836484,38.128157,66.929771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054,17.555395,0,576.311976,10.204809,49.109934,985.549713,254.480165,50.920302,10.800074,38.044467,67.08291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,17.655331,0,580.646402,10.26864,48.915187,982.928063,254.096579,50.72655,10.763665,37.960778,67.236049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,17.755267,0,584.980827,10.33247,48.720439,980.306413,253.712994,50.532797,10.727255,37.877089,67.389187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,17.855202,0,589.315253,10.3963,48.525691,977.684763,253.329408,50.339045,10.690846,37.793399,67.542326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,17.955138,0,593.649678,10.46013,48.330943,975.063113,252.945822,50.145293,10.654436,37.70971,67.695465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,18.055074,0,597.984104,10.52396,48.136196,972.441463,252.562237,49.95154,10.618027,37.626021,67.848604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,18.155009,0,602.318529,10.58779,47.941448,969.819813,252.178651,49.757788,10.581617,37.542331,68.001743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,18.249744,0,606.799617,10.650557,47.740061,967.49708,251.700601,49.573518,10.543843,37.444191,68.071333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,18.344479,0,611.280705,10.713325,47.538675,965.174347,251.22255,49.389249,10.506069,37.34605,68.140923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,18.439214,0,615.761792,10.776092,47.337288,962.851613,250.744499,49.204979,10.468295,37.247909,68.210513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,18.533949,0,620.24288,10.83886,47.135902,960.52888,250.266449,49.02071,10.430521,37.149769,68.280104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,18.628684,0,624.723967,10.901627,46.934515,958.206147,249.788398,48.836441,10.392746,37.051628,68.349694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,18.723418,0,629.205055,10.964395,46.733129,955.883414,249.310348,48.652171,10.354972,36.953488,68.419284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067,18.818153,0,633.686143,11.027162,46.531742,953.560681,248.832297,48.467902,10.317198,36.855347,68.488874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,18.912888,0,638.16723,11.08993,46.330356,951.237947,248.354247,48.283632,10.279424,36.757206,68.558464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,19.007623,0,642.648318,11.152697,46.128969,948.915214,247.876196,48.099363,10.24165,36.659066,68.628055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,19.102358,0,647.129406,11.215464,45.927583,946.592481,247.398146,47.915093,10.203875,36.560925,68.697645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,19.194083,0,651.75471,11.276352,45.704982,944.546512,246.80051,47.726301,10.159595,36.460483,68.718476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,19.285808,0,656.380015,11.33724,45.482382,942.500543,246.202875,47.537509,10.115315,36.36004,68.739307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,19.377533,0,661.00532,11.398127,45.259781,940.454574,245.60524,47.348717,10.071034,36.259598,68.760138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,19.469258,0,665.630625,11.459015,45.03718,938.408604,245.007604,47.159925,10.026754,36.159155,68.78097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,19.560982,0,670.255929,11.519903,44.81458,936.362635,244.409969,46.971133,9.982474,36.058713,68.801801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,19.652707,0,674.881234,11.58079,44.591979,934.316666,243.812334,46.782341,9.938193,35.95827,68.822632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,19.744432,0,679.506539,11.641678,44.369379,932.270697,243.214698,46.593549,9.893913,35.857828,68.843463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,19.836157,0,684.131844,11.702566,44.146778,930.224728,242.617063,46.404757,9.849633,35.757385,68.864295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079,19.927882,0,688.757148,11.763453,43.924177,928.178758,242.019428,46.215965,9.805352,35.656943,68.885126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,20.019607,0,693.382453,11.824341,43.701577,926.132789,241.421792,46.027174,9.761072,35.5565,68.905957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,20.139439,0,697.576527,11.890882,43.512231,925.461313,240.807283,45.930836,9.729929,35.475859,69.093914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,20.25927,0,701.770601,11.957424,43.322884,924.789837,240.192774,45.834498,9.698785,35.395217,69.28187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,20.379102,0,705.964675,12.023965,43.133538,924.118361,239.578265,45.73816,9.667642,35.314575,69.469827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,20.498933,0,710.158749,12.090507,42.944192,923.446886,238.963757,45.641822,9.636498,35.233934,69.657784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,20.618765,0,714.352823,12.157048,42.754846,922.77541,238.349248,45.545484,9.605355,35.153292,69.84574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,20.738596,0,718.546897,12.22359,42.565499,922.103934,237.734739,45.449147,9.574212,35.07265,70.033697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,20.858428,0,722.740971,12.290131,42.376153,921.432458,237.12023,45.352809,9.543068,34.992009,70.221654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,20.978259,0,726.935045,12.356673,42.186807,920.760982,236.505721,45.256471,9.511925,34.911367,70.40961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,21.098091,0,731.129119,12.423214,41.997461,920.089506,235.891212,45.160133,9.480782,34.830726,70.597567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,21.217923,0,735.323193,12.489756,41.808115,919.41803,235.276703,45.063795,9.449638,34.750084,70.785524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,21.352289,0,739.564093,12.555131,41.534672,919.01873,234.540936,44.953695,9.415198,34.649911,70.979426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,21.486656,0,743.804993,12.620506,41.261229,918.619429,233.80517,44.843594,9.380757,34.549738,71.173329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,21.621023,0,748.045893,12.685881,40.987787,918.220128,233.069403,44.733494,9.346317,34.449566,71.367231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,21.75539,0,752.286792,12.751257,40.714344,917.820828,232.333636,44.623393,9.311876,34.349393,71.561133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,21.889757,0,756.527692,12.816632,40.440902,917.421527,231.59787,44.513293,9.277436,34.24922,71.755036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,22.024124,0,760.768592,12.882007,40.167459,917.022226,230.862103,44.403192,9.242995,34.149048,71.948938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,22.15849,0,765.009492,12.947382,39.894017,916.622926,230.126336,44.293092,9.208554,34.048875,72.14284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,22.292857,0,769.250392,13.012758,39.620574,916.223625,229.39057,44.182991,9.174114,33.948702,72.336743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,22.427224,0,773.491292,13.078133,39.347132,915.824325,228.654803,44.072891,9.139673,33.848529,72.530645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
